Campaign_ID,Company,Campaign_Type,Channel_Used,Target_Audience,ROI,Predicted_ROI,ROI_Gap,Anomaly
143280,NexGen Systems,Display,Instagram,Women 35-44,4.42,4.417145603665789,0.002854396334210918,Overperformer
107016,TechCorp,Email,Instagram,Men 25-34,4.76,4.757145438502858,0.0028545614971413613,Overperformer
194945,DataTech Solutions,Display,YouTube,All Ages,4.2,4.197145395181902,0.002854604818097961,Overperformer
135635,Innovate Industries,Social Media,Facebook,Men 25-34,4.2,4.197145354872869,0.0028546451271314055,Overperformer
135187,Alpha Innovations,Email,Email,Women 35-44,3.63,3.6271452781411986,0.0028547218588013124,Overperformer
105888,NexGen Systems,Display,Instagram,Men 25-34,4.06,4.057145109224214,0.0028548907757857123,Overperformer
101804,TechCorp,Influencer,Email,Women 35-44,4.42,4.417144916394955,0.002855083605044939,Overperformer
199153,Innovate Industries,Display,YouTube,Men 18-24,7.02,7.017144790906581,0.0028552090934184093,Overperformer
120225,Innovate Industries,Display,YouTube,Women 25-34,4.42,4.417144663905823,0.0028553360941767636,Overperformer
174183,TechCorp,Influencer,Website,Men 18-24,5.88,5.877144623114274,0.002855376885725569,Overperformer
126799,TechCorp,Email,YouTube,Men 18-24,4.76,4.757144611376277,0.00285538862372281,Overperformer
174628,Innovate Industries,Social Media,Email,Women 35-44,2.94,2.937144486076615,0.0028555139233850113,Overperformer
149454,TechCorp,Search,Facebook,All Ages,5.7,5.6971444754428076,0.0028555245571926235,Overperformer
197256,DataTech Solutions,Influencer,Email,Women 25-34,5.13,5.127144373526494,0.0028556264735062342,Overperformer
161152,DataTech Solutions,Display,Facebook,All Ages,5.88,5.877144241213077,0.0028557587869224577,Overperformer
56230,Alpha Innovations,Influencer,YouTube,Men 25-34,7.02,7.017143964406538,0.0028560355934619253,Overperformer
13563,Innovate Industries,Search,Website,All Ages,2.94,2.9371439595523636,0.002856040447636321,Overperformer
81143,DataTech Solutions,Social Media,Email,Men 18-24,5.13,5.127143505133285,0.0028564948667151313,Overperformer
111967,NexGen Systems,Display,Website,All Ages,4.42,4.417143409458045,0.002856590541955306,Overperformer
157465,DataTech Solutions,Display,Instagram,Men 18-24,6.26,6.257143239535651,0.0028567604643487954,Overperformer
130472,DataTech Solutions,Influencer,Email,Men 25-34,5.88,5.877143101908164,0.00285689809183598,Overperformer
6106,NexGen Systems,Influencer,Instagram,All Ages,5.13,5.127142846862354,0.002857153137646229,Overperformer
24732,DataTech Solutions,Social Media,YouTube,Men 18-24,5.13,5.127142777243931,0.0028572227560692554,Overperformer
146154,NexGen Systems,Search,Email,Men 18-24,5.13,5.127142705298971,0.0028572947010285787,Overperformer
35123,Alpha Innovations,Social Media,Email,Women 25-34,2.94,2.937142680365833,0.0028573196341667995,Overperformer
148966,DataTech Solutions,Influencer,Instagram,Women 25-34,5.13,5.12714264796371,0.002857352036289562,Overperformer
179436,NexGen Systems,Social Media,YouTube,All Ages,5.36,5.357142480452656,0.002857519547344367,Overperformer
23625,Alpha Innovations,Display,YouTube,Women 35-44,6.26,6.257142412507003,0.002857587492997027,Overperformer
163312,NexGen Systems,Display,YouTube,All Ages,3.87,3.867142217675984,0.0028577823240159006,Overperformer
115141,TechCorp,Influencer,Instagram,Women 25-34,5.88,5.877142193993482,0.002857806006518082,Overperformer
101812,Innovate Industries,Influencer,Website,Men 25-34,5.88,5.877142062598838,0.002857937401161692,Overperformer
45055,Innovate Industries,Search,Facebook,Women 25-34,5.13,5.127141886861383,0.0028581131386165026,Overperformer
109507,Innovate Industries,Email,Email,Women 25-34,5.5,5.497141857161573,0.0028581428384271135,Overperformer
20706,TechCorp,Influencer,Email,Men 18-24,5.88,5.877141840118057,0.0028581598819430454,Overperformer
105035,Innovate Industries,Email,Google Ads,All Ages,7.02,7.017141808355427,0.002858191644572905,Overperformer
60790,Innovate Industries,Display,Facebook,Women 35-44,5.13,5.127141805917159,0.002858194082841159,Overperformer
191909,Alpha Innovations,Search,Facebook,All Ages,5.13,5.127141756722718,0.00285824327728168,Overperformer
83348,DataTech Solutions,Email,Google Ads,Men 18-24,7.02,7.017141749166568,0.002858250833431164,Overperformer
148272,Alpha Innovations,Social Media,YouTube,All Ages,3.63,3.62714168822322,0.002858311776779754,Overperformer
103849,TechCorp,Email,Google Ads,All Ages,7.02,7.017141603383237,0.0028583966167623487,Overperformer
185363,Alpha Innovations,Search,YouTube,Women 35-44,4.42,4.417141572051201,0.0028584279487988695,Overperformer
141362,NexGen Systems,Search,YouTube,Men 25-34,4.06,4.057141566483669,0.0028584335163301944,Overperformer
184594,NexGen Systems,Search,Instagram,All Ages,5.36,5.357141231145439,0.0028587688545611556,Overperformer
98048,Alpha Innovations,Influencer,Facebook,Men 18-24,4.42,4.4171409635264975,0.0028590364735023854,Overperformer
186208,Alpha Innovations,Email,Google Ads,Women 35-44,5.7,5.6971406600697,0.0028593399302998534,Overperformer
115044,NexGen Systems,Search,Facebook,Women 35-44,5.13,5.127140632321844,0.0028593676781563104,Overperformer
187463,DataTech Solutions,Influencer,YouTube,All Ages,5.88,5.877140561066118,0.0028594389338820747,Overperformer
159767,Innovate Industries,Display,Google Ads,Men 25-34,3.68,3.6771404707901345,0.002859529209865652,Overperformer
93934,DataTech Solutions,Display,Instagram,Men 25-34,4.42,4.417140422715528,0.002859577284471726,Overperformer
88588,NexGen Systems,Search,YouTube,Women 35-44,5.7,5.697140413154154,0.002859586845846529,Overperformer
82610,Alpha Innovations,Social Media,Facebook,All Ages,2.98,2.977140268494217,0.002859731505783003,Overperformer
23566,TechCorp,Influencer,Instagram,All Ages,5.7,5.6971401967623025,0.0028598032376976334,Overperformer
132211,NexGen Systems,Email,Instagram,Women 35-44,6.26,6.257140082841959,0.0028599171580410143,Overperformer
155551,DataTech Solutions,Display,Website,Men 18-24,5.13,5.127140072280777,0.0028599277192231654,Overperformer
125711,Innovate Industries,Display,Instagram,Men 18-24,3.63,3.6271400548576676,0.002859945142332343,Overperformer
138435,Innovate Industries,Social Media,Facebook,Men 18-24,5.88,5.8771398210578525,0.0028601789421474066,Overperformer
76638,Innovate Industries,Social Media,Google Ads,Women 25-34,4.76,4.757139710785359,0.0028602892146407655,Overperformer
155537,DataTech Solutions,Influencer,Website,All Ages,3.68,3.677139613096592,0.002860386903408063,Overperformer
135668,TechCorp,Influencer,Instagram,All Ages,5.22,5.2171394453550235,0.0028605546449762542,Overperformer
63567,Alpha Innovations,Display,Instagram,Women 25-34,5.13,5.127139261490813,0.0028607385091872217,Overperformer
41800,DataTech Solutions,Email,Facebook,Men 18-24,7.02,7.017139117675719,0.0028608823242803894,Overperformer
43201,Alpha Innovations,Social Media,Facebook,Men 25-34,3.68,3.677139093334255,0.002860906665745233,Overperformer
167075,DataTech Solutions,Search,Instagram,Women 35-44,5.7,5.69713908446201,0.002860915537990394,Overperformer
58207,Innovate Industries,Influencer,Website,Men 18-24,3.91,3.907139043204178,0.0028609567958222115,Overperformer
130448,DataTech Solutions,Influencer,YouTube,Women 35-44,7.02,7.017138962946212,0.0028610370537878183,Overperformer
169541,NexGen Systems,Influencer,Facebook,Women 35-44,4.42,4.417138735671272,0.0028612643287280193,Overperformer
198402,TechCorp,Influencer,Email,Men 18-24,5.13,5.127138625081666,0.0028613749183339365,Overperformer
97659,Innovate Industries,Email,Google Ads,Men 18-24,7.02,7.01713852261918,0.0028614773808195437,Overperformer
70828,DataTech Solutions,Influencer,Email,Women 35-44,5.54,5.537138517956622,0.002861482043377883,Overperformer
141036,Alpha Innovations,Display,Google Ads,All Ages,3.68,3.6771384856116707,0.002861514388329489,Overperformer
13112,TechCorp,Email,Facebook,Women 25-34,5.13,5.127138485002182,0.002861514997817949,Overperformer
111829,DataTech Solutions,Search,Google Ads,Women 35-44,3.68,3.6771384190774388,0.002861580922561391,Overperformer
12523,DataTech Solutions,Influencer,Google Ads,Women 35-44,7.02,7.017138266321323,0.0028617336786762593,Overperformer
88093,DataTech Solutions,Influencer,Facebook,Women 25-34,5.54,5.537138197332782,0.0028618026672182495,Overperformer
70002,Alpha Innovations,Display,Instagram,Men 18-24,6.3,6.2971380424914205,0.002861957508579316,Overperformer
21416,NexGen Systems,Social Media,Email,Men 25-34,6.3,6.297138010923644,0.002861989076356153,Overperformer
143514,NexGen Systems,Social Media,Website,All Ages,6.26,6.257137292239743,0.0028627077602569884,Overperformer
161313,DataTech Solutions,Influencer,Google Ads,Women 25-34,7.02,7.0171371874109525,0.0028628125890470812,Overperformer
98459,NexGen Systems,Social Media,Email,Men 18-24,5.36,5.357137060596391,0.002862939403609488,Overperformer
128595,NexGen Systems,Influencer,Website,Men 18-24,5.13,5.1271370013750595,0.0028629986249404382,Overperformer
188234,Innovate Industries,Social Media,YouTube,All Ages,5.13,5.127136829463053,0.0028631705369468463,Overperformer
56413,DataTech Solutions,Influencer,Google Ads,All Ages,4.42,4.4171367244173405,0.002863275582659419,Overperformer
178610,DataTech Solutions,Social Media,Google Ads,Women 35-44,4.76,4.7571366355764155,0.002863364423584258,Overperformer
139676,TechCorp,Search,YouTube,Women 25-34,5.5,5.497136259219102,0.0028637407808975723,Overperformer
100108,Alpha Innovations,Influencer,Google Ads,Women 25-34,4.2,4.19713601935344,0.002863980646560016,Overperformer
59984,TechCorp,Social Media,Website,All Ages,3.68,3.6771360131090676,0.0028639868909325905,Overperformer
110907,Innovate Industries,Influencer,YouTube,All Ages,6.26,6.257135750782384,0.002864249217616077,Overperformer
14248,Alpha Innovations,Email,Website,Men 25-34,4.2,4.197135594775866,0.0028644052241340034,Overperformer
118148,NexGen Systems,Email,Website,Women 25-34,4.76,4.7571355915749,0.002864408425099718,Overperformer
170534,TechCorp,Influencer,Instagram,All Ages,3.63,3.6271355627291784,0.0028644372708215293,Overperformer
177679,TechCorp,Social Media,Email,Women 25-34,5.13,5.127135554714557,0.0028644452854429403,Overperformer
141617,Alpha Innovations,Display,Facebook,Women 25-34,4.42,4.417135503878157,0.002864496121842919,Overperformer
37839,Alpha Innovations,Social Media,YouTube,Women 35-44,4.42,4.417135486857276,0.0028645131427236237,Overperformer
4836,TechCorp,Email,Website,Men 25-34,5.13,5.127135417537694,0.002864582462305698,Overperformer
79612,TechCorp,Influencer,Website,Men 18-24,4.42,4.417135244461969,0.0028647555380310052,Overperformer
54139,TechCorp,Social Media,YouTube,All Ages,4.42,4.417134978657904,0.002865021342095986,Overperformer
144612,DataTech Solutions,Display,Facebook,Men 18-24,7.02,7.0171349186531495,0.0028650813468500402,Overperformer
102128,Innovate Industries,Display,Email,Women 35-44,7.02,7.017134906276711,0.002865093723288581,Overperformer
198428,Innovate Industries,Social Media,Website,Women 35-44,4.42,4.417134901105669,0.002865098894330842,Overperformer
115716,Innovate Industries,Display,Website,Women 25-34,3.68,3.677134843932844,0.002865156067155983,Overperformer
154795,NexGen Systems,Email,Facebook,Men 25-34,5.13,5.127134506549663,0.002865493450336487,Overperformer
46728,NexGen Systems,Email,Google Ads,Men 18-24,5.13,5.127134498287396,0.002865501712603802,Overperformer
166635,Alpha Innovations,Email,Facebook,Men 18-24,4.42,4.417134468599225,0.0028655314007748345,Overperformer
176449,TechCorp,Influencer,Facebook,Men 25-34,2.71,2.707134372584214,0.0028656274157858874,Overperformer
36389,Alpha Innovations,Search,Email,Men 25-34,4.42,4.41713433586079,0.002865664139210189,Overperformer
83477,TechCorp,Influencer,Email,All Ages,7.02,7.017134251771501,0.0028657482284986102,Overperformer
12295,TechCorp,Search,Website,Women 25-34,4.76,4.7571339934802435,0.0028660065197563256,Overperformer
85235,Alpha Innovations,Social Media,YouTube,All Ages,5.13,5.1271334611928125,0.0028665388071873465,Overperformer
62961,TechCorp,Display,Website,Women 35-44,5.13,5.127133451734735,0.002866548265265223,Overperformer
113472,TechCorp,Display,YouTube,Women 25-34,5.13,5.127133435327043,0.002866564672957317,Overperformer
85024,NexGen Systems,Email,Google Ads,Women 25-34,3.68,3.6771333930699956,0.0028666069300045116,Overperformer
176573,NexGen Systems,Search,YouTube,All Ages,5.13,5.127133323879893,0.0028666761201066038,Overperformer
162729,Alpha Innovations,Influencer,YouTube,Men 18-24,7.02,7.017133248494253,0.0028667515057465565,Overperformer
19347,NexGen Systems,Social Media,YouTube,Women 35-44,5.13,5.127133106043264,0.0028668939567362273,Overperformer
137302,Innovate Industries,Search,Email,Men 18-24,7.02,7.017132895086095,0.002867104913904406,Overperformer
16438,Innovate Industries,Search,YouTube,All Ages,5.13,5.127132532311174,0.00286746768882562,Overperformer
122335,DataTech Solutions,Search,YouTube,Men 25-34,4.06,4.057132329299003,0.00286767070099625,Overperformer
31987,Innovate Industries,Social Media,Instagram,Men 18-24,5.88,5.877132263130349,0.0028677368696508054,Overperformer
60409,Alpha Innovations,Influencer,Email,All Ages,4.76,4.757132238497062,0.0028677615029382153,Overperformer
186452,DataTech Solutions,Email,Google Ads,Men 25-34,6.26,6.257132157598906,0.002867842401093945,Overperformer
166892,Innovate Industries,Influencer,Facebook,Men 25-34,6.26,6.257132155677095,0.0028678443229051,Overperformer
22641,Alpha Innovations,Social Media,Website,Women 35-44,5.13,5.127132035485566,0.0028679645144338295,Overperformer
177274,Innovate Industries,Email,Email,Men 18-24,4.42,4.417132012470741,0.002867987529258542,Overperformer
94846,Innovate Industries,Email,Website,Men 25-34,4.42,4.417131920813245,0.0028680791867552458,Overperformer
1900,NexGen Systems,Search,Website,Women 35-44,2.94,2.9371318700710947,0.002868129928905283,Overperformer
3387,NexGen Systems,Display,Facebook,Women 35-44,5.36,5.357131819162516,0.002868180837483969,Overperformer
155617,Innovate Industries,Influencer,YouTube,Women 25-34,5.13,5.127131707640881,0.0028682923591185627,Overperformer
132940,Innovate Industries,Email,YouTube,Women 25-34,6.26,6.2571315562959295,0.002868443704070245,Overperformer
181653,NexGen Systems,Email,YouTube,Men 18-24,4.42,4.417131545942091,0.00286845405790892,Overperformer
190402,NexGen Systems,Influencer,Facebook,All Ages,3.68,3.677131442934275,0.002868557065724975,Overperformer
180238,TechCorp,Search,Google Ads,Women 25-34,6.26,6.2571314251955545,0.0028685748044452453,Overperformer
124377,Innovate Industries,Influencer,Email,Women 35-44,5.88,5.8771314217695,0.0028685782305002405,Overperformer
185808,Innovate Industries,Influencer,Facebook,Men 18-24,4.42,4.41713136027811,0.0028686397218899984,Overperformer
120250,TechCorp,Display,Website,Women 35-44,4.76,4.757131350304357,0.002868649695642489,Overperformer
121288,DataTech Solutions,Social Media,YouTube,All Ages,3.63,3.627131080497958,0.0028689195020419334,Overperformer
178358,NexGen Systems,Influencer,Google Ads,Women 35-44,4.42,4.417131052947155,0.00286894705284535,Overperformer
831,Alpha Innovations,Email,Email,Women 25-34,7.02,7.017130948720473,0.0028690512795268575,Overperformer
180989,DataTech Solutions,Email,Website,All Ages,7.02,7.017130932388472,0.0028690676115274982,Overperformer
61005,DataTech Solutions,Display,Google Ads,Men 25-34,4.42,4.4171305777767005,0.002869422223299445,Overperformer
57232,Alpha Innovations,Search,Google Ads,Men 25-34,4.06,4.057130564667763,0.002869435332236492,Overperformer
197294,Alpha Innovations,Social Media,Google Ads,Women 35-44,5.73,5.727130309145507,0.0028696908544931787,Overperformer
173028,NexGen Systems,Email,YouTube,All Ages,4.42,4.417130248960876,0.0028697510391237913,Overperformer
128954,TechCorp,Display,Facebook,Women 25-34,5.88,5.877130244413464,0.002869755586536016,Overperformer
7084,Alpha Innovations,Display,YouTube,Women 35-44,4.42,4.417130167575296,0.0028698324247038443,Overperformer
69339,Alpha Innovations,Social Media,YouTube,Women 35-44,6.26,6.257130079883296,0.002869920116704172,Overperformer
130718,Alpha Innovations,Email,Email,Men 25-34,6.26,6.257130047081663,0.0028699529183366934,Overperformer
65298,DataTech Solutions,Social Media,Website,Women 25-34,4.76,4.757129911839936,0.002870088160063844,Overperformer
190547,Innovate Industries,Search,Instagram,Women 35-44,6.26,6.257129866926952,0.0028701330730473984,Overperformer
163402,Innovate Industries,Display,Google Ads,Men 18-24,3.68,3.6771298664336154,0.0028701335663847694,Overperformer
136924,NexGen Systems,Social Media,YouTube,Women 35-44,4.42,4.417129775390432,0.002870224609567984,Overperformer
124126,TechCorp,Email,Website,Women 25-34,6.26,6.257129764717339,0.002870235282660616,Overperformer
142321,Innovate Industries,Email,YouTube,Women 25-34,5.5,5.497129632422939,0.0028703675770609394,Overperformer
97097,Alpha Innovations,Display,YouTube,Women 35-44,5.13,5.127129438577602,0.0028705614223980547,Overperformer
143631,Innovate Industries,Influencer,Instagram,Men 18-24,4.42,4.417129207283466,0.0028707927165338987,Overperformer
153397,Alpha Innovations,Influencer,Website,Men 25-34,6.26,6.2571291719646425,0.00287082803535732,Overperformer
192143,Innovate Industries,Influencer,Google Ads,All Ages,7.02,7.0171291272331064,0.002870872766893129,Overperformer
160089,NexGen Systems,Influencer,Instagram,Women 35-44,5.13,5.127128978473809,0.0028710215261904537,Overperformer
183113,NexGen Systems,Email,Google Ads,Women 35-44,5.5,5.497128810728019,0.002871189271981045,Overperformer
19474,TechCorp,Influencer,Email,All Ages,4.97,4.967128567441034,0.002871432558965381,Overperformer
2993,Innovate Industries,Search,Instagram,Women 25-34,5.13,5.12712854577306,0.0028714542269394627,Overperformer
7871,DataTech Solutions,Social Media,Google Ads,Women 35-44,3.68,3.6771284540203757,0.002871545979624468,Overperformer
195807,TechCorp,Email,Facebook,Men 18-24,4.76,4.757127905268249,0.0028720947317504297,Overperformer
55199,NexGen Systems,Search,Instagram,Women 35-44,4.42,4.417127698539627,0.0028723014603730945,Overperformer
121010,DataTech Solutions,Display,YouTube,All Ages,4.42,4.417127673565037,0.002872326434962602,Overperformer
24478,NexGen Systems,Display,Facebook,All Ages,4.76,4.757127591689951,0.0028724083100488684,Overperformer
147290,Innovate Industries,Influencer,Facebook,Men 25-34,5.88,5.87712758419811,0.002872415801889794,Overperformer
139749,NexGen Systems,Search,Website,Men 25-34,7.02,7.017127573515417,0.0028724264845827463,Overperformer
170884,Alpha Innovations,Email,Website,Men 25-34,5.13,5.127127337675511,0.002872662324488573,Overperformer
69634,TechCorp,Social Media,Email,Women 25-34,3.68,3.677127295897782,0.002872704102218293,Overperformer
89449,TechCorp,Email,YouTube,Women 25-34,4.76,4.7571272428092755,0.0028727571907243288,Overperformer
18017,Alpha Innovations,Display,Google Ads,Women 25-34,4.2,4.1971271568014235,0.0028728431985767244,Overperformer
73188,Innovate Industries,Email,Website,Men 18-24,6.26,6.25712683050009,0.002873169499909345,Overperformer
70130,TechCorp,Email,Facebook,All Ages,5.54,5.537126824873442,0.0028731751265578254,Overperformer
120453,DataTech Solutions,Email,YouTube,Men 18-24,5.13,5.127126793928918,0.0028732060710821017,Overperformer
131543,Alpha Innovations,Influencer,Google Ads,Men 25-34,6.26,6.2571266579448075,0.002873342055192296,Overperformer
151051,Innovate Industries,Search,Facebook,Women 25-34,3.63,3.6271266346304896,0.002873365369510328,Overperformer
76165,NexGen Systems,Email,YouTube,Men 25-34,3.63,3.6271264635232003,0.002873536476799554,Overperformer
109992,DataTech Solutions,Search,Instagram,Men 18-24,2.98,2.9771264228714935,0.0028735771285064438,Overperformer
89170,DataTech Solutions,Email,Google Ads,Women 35-44,5.13,5.1271261602624705,0.0028738397375294156,Overperformer
93299,NexGen Systems,Display,Instagram,All Ages,4.42,4.417126135881771,0.002873864118228653,Overperformer
54186,Alpha Innovations,Search,Website,All Ages,3.68,3.677125944285735,0.0028740557142650225,Overperformer
32758,TechCorp,Social Media,Google Ads,Women 35-44,6.3,6.297125635097902,0.0028743649020981366,Overperformer
141184,NexGen Systems,Email,Website,Men 25-34,5.13,5.127125583619357,0.002874416380643119,Overperformer
180545,DataTech Solutions,Social Media,Website,Women 25-34,5.13,5.127125495381737,0.0028745046182629963,Overperformer
52899,NexGen Systems,Search,Facebook,Women 25-34,4.2,4.197125486800068,0.0028745131999325935,Overperformer
195392,NexGen Systems,Influencer,Facebook,Women 25-34,2.94,2.937125481682918,0.0028745183170819644,Overperformer
139879,Alpha Innovations,Influencer,Instagram,Women 25-34,5.88,5.87712547570568,0.0028745242943202243,Overperformer
21050,DataTech Solutions,Display,YouTube,Men 18-24,7.02,7.017125466846545,0.0028745331534549834,Overperformer
188554,DataTech Solutions,Search,YouTube,Women 25-34,4.76,4.7571254652044415,0.0028745347955583256,Overperformer
28125,Innovate Industries,Display,Facebook,All Ages,6.26,6.257125424682621,0.0028745753173788913,Overperformer
199117,TechCorp,Social Media,Facebook,All Ages,6.3,6.29712519615593,0.0028748038440697954,Overperformer
14949,DataTech Solutions,Search,Facebook,Women 25-34,4.42,4.417125119298478,0.0028748807015217537,Overperformer
24296,Innovate Industries,Email,YouTube,Men 25-34,4.76,4.75712505216261,0.002874947837390174,Overperformer
75036,NexGen Systems,Search,Website,Women 25-34,5.13,5.127124934856597,0.002875065143403077,Overperformer
186575,Alpha Innovations,Social Media,Instagram,All Ages,5.13,5.127124927057276,0.002875072942724266,Overperformer
13978,Innovate Industries,Social Media,YouTube,Men 18-24,3.63,3.6271248878422404,0.002875112157759485,Overperformer
165354,Alpha Innovations,Email,YouTube,Women 35-44,3.68,3.677124849765185,0.002875150234815216,Overperformer
83306,DataTech Solutions,Email,Website,Women 35-44,4.42,4.417124559701845,0.0028754402981547855,Overperformer
136051,TechCorp,Display,Email,Men 25-34,4.76,4.757124297740077,0.002875702259922619,Overperformer
128836,DataTech Solutions,Influencer,YouTube,Women 25-34,5.13,5.127123930187916,0.00287606981208377,Overperformer
146997,Alpha Innovations,Display,Website,Men 18-24,7.02,7.017123889862094,0.002876110137905563,Overperformer
25377,Alpha Innovations,Influencer,Website,Men 18-24,7.02,7.017123814513408,0.0028761854865919645,Overperformer
179273,Alpha Innovations,Display,Instagram,Women 35-44,6.26,6.257123712709111,0.002876287290888513,Overperformer
100854,Alpha Innovations,Social Media,Instagram,Men 25-34,5.5,5.497123568293638,0.0028764317063618705,Overperformer
163292,Alpha Innovations,Social Media,Facebook,All Ages,5.88,5.877123439309777,0.002876560690222796,Overperformer
53014,Alpha Innovations,Influencer,Email,Men 18-24,5.5,5.497123424001829,0.002876575998170594,Overperformer
17867,Innovate Industries,Email,Website,Women 25-34,5.13,5.127123345705534,0.002876654294466263,Overperformer
148697,DataTech Solutions,Influencer,Website,Women 25-34,5.13,5.127123198142592,0.002876801857407685,Overperformer
116883,NexGen Systems,Display,YouTube,Women 35-44,3.45,3.4471231174687156,0.002876882531284597,Overperformer
128154,NexGen Systems,Display,Instagram,Men 25-34,5.36,5.357123058534813,0.002876941465187244,Overperformer
41141,TechCorp,Search,Facebook,Men 18-24,5.13,5.127122638730756,0.00287736126924365,Overperformer
184458,DataTech Solutions,Influencer,Facebook,All Ages,7.02,7.017122620566704,0.0028773794332952463,Overperformer
8515,NexGen Systems,Email,Instagram,Men 18-24,7.02,7.017122468869943,0.0028775311300561768,Overperformer
31551,DataTech Solutions,Email,Email,Women 25-34,7.02,7.017122346819941,0.0028776531800582816,Overperformer
39403,Alpha Innovations,Display,Facebook,All Ages,4.06,4.057122238880972,0.002877761119028044,Overperformer
148461,TechCorp,Influencer,Facebook,Women 35-44,5.7,5.697122227193493,0.0028777728065074726,Overperformer
50163,TechCorp,Email,Google Ads,Men 18-24,5.13,5.127122118450633,0.0028778815493666343,Overperformer
134973,NexGen Systems,Influencer,Google Ads,All Ages,7.02,7.017121929495808,0.0028780705041917543,Overperformer
197167,Alpha Innovations,Social Media,Facebook,Women 35-44,5.5,5.497121727165889,0.0028782728341107955,Overperformer
173237,Alpha Innovations,Search,Email,Men 25-34,5.13,5.12712159760657,0.0028784023934296243,Overperformer
187478,TechCorp,Search,YouTube,Women 25-34,4.42,4.41712158800313,0.0028784119968703337,Overperformer
28334,Innovate Industries,Influencer,Facebook,Men 25-34,7.02,7.017121491072905,0.002878508927094181,Overperformer
135255,TechCorp,Influencer,Instagram,Women 25-34,4.76,4.757121399213051,0.002878600786949015,Overperformer
5419,NexGen Systems,Search,Facebook,Men 25-34,7.02,7.017121392260175,0.0028786077398246235,Overperformer
23044,NexGen Systems,Email,Website,All Ages,7.02,7.017121122430697,0.002878877569302496,Overperformer
18729,DataTech Solutions,Email,Email,Women 35-44,5.13,5.12712110880766,0.002878891192340305,Overperformer
13013,TechCorp,Social Media,Instagram,All Ages,6.3,6.297121105036102,0.0028788949638975936,Overperformer
123930,Alpha Innovations,Influencer,Instagram,Men 18-24,5.5,5.497120906725705,0.0028790932742950304,Overperformer
105194,DataTech Solutions,Email,Instagram,All Ages,2.98,2.977120858743124,0.00287914125687605,Overperformer
128317,NexGen Systems,Display,Google Ads,Men 25-34,4.06,4.057120374234808,0.00287962576519174,Overperformer
24840,NexGen Systems,Display,Email,Women 35-44,4.42,4.4171202880688005,0.0028797119311994024,Overperformer
196435,TechCorp,Email,Email,Men 18-24,5.88,5.877120219916783,0.0028797800832167653,Overperformer
134072,NexGen Systems,Email,Google Ads,All Ages,7.02,7.017120179910446,0.002879820089553675,Overperformer
163253,Alpha Innovations,Influencer,Email,Women 35-44,4.42,4.417119848510667,0.0028801514893332936,Overperformer
6144,Alpha Innovations,Email,Email,Women 35-44,5.13,5.127119744866054,0.0028802551339461857,Overperformer
98382,Innovate Industries,Email,Facebook,Women 25-34,5.5,5.4971197336471675,0.00288026635283245,Overperformer
49021,TechCorp,Social Media,Facebook,Women 25-34,3.75,3.747119676441657,0.002880323558343001,Overperformer
4397,DataTech Solutions,Email,Google Ads,All Ages,6.26,6.257119565854829,0.002880434145170696,Overperformer
141111,DataTech Solutions,Influencer,Instagram,Men 18-24,5.36,5.35711944396489,0.002880556035110615,Overperformer
156457,NexGen Systems,Email,Website,Women 25-34,4.42,4.41711939690216,0.0028806030978403285,Overperformer
33140,Alpha Innovations,Email,Email,Women 25-34,7.02,7.017119144372202,0.002880855627797274,Overperformer
111748,TechCorp,Influencer,Google Ads,Women 35-44,4.42,4.417119142132353,0.0028808578676473573,Overperformer
199756,Alpha Innovations,Social Media,Google Ads,Men 25-34,5.36,5.357119111707847,0.002880888292152939,Overperformer
156572,NexGen Systems,Influencer,Email,Men 25-34,3.75,3.747119008819548,0.0028809911804521526,Overperformer
86745,DataTech Solutions,Email,Facebook,Men 18-24,7.02,7.01711897262285,0.002881027377149792,Overperformer
173271,TechCorp,Influencer,Instagram,Women 35-44,4.06,4.057118907104252,0.00288109289574745,Overperformer
190171,NexGen Systems,Social Media,Instagram,Men 25-34,6.26,6.257118782270787,0.0028812177292127927,Overperformer
147057,DataTech Solutions,Influencer,Instagram,Women 35-44,2.98,2.9771187751323587,0.0028812248676413077,Overperformer
42657,TechCorp,Search,Instagram,Men 25-34,5.88,5.877118537628445,0.0028814623715547327,Overperformer
146153,Alpha Innovations,Email,YouTube,Men 18-24,5.36,5.357118513692635,0.0028814863073653996,Overperformer
138368,NexGen Systems,Display,Website,Men 18-24,4.76,4.757118466066712,0.0028815339332881607,Overperformer
47061,DataTech Solutions,Social Media,Instagram,Men 18-24,6.26,6.257118435926179,0.002881564073820897,Overperformer
151717,NexGen Systems,Search,Facebook,All Ages,4.06,4.0571182394804834,0.0028817605195161633,Overperformer
78543,Alpha Innovations,Display,YouTube,Men 25-34,7.02,7.017118129679172,0.0028818703208273178,Overperformer
154655,Innovate Industries,Email,Facebook,All Ages,6.26,6.25711805587404,0.00288194412595999,Overperformer
188164,NexGen Systems,Display,Google Ads,Women 25-34,3.68,3.677117990481814,0.0028820095181862904,Overperformer
56876,NexGen Systems,Display,Website,Men 25-34,4.42,4.4171179641923315,0.002882035807668437,Overperformer
76652,Innovate Industries,Email,Website,Men 18-24,6.26,6.2571179570386075,0.0028820429613922727,Overperformer
19985,Alpha Innovations,Email,YouTube,Men 25-34,6.26,6.257117865474813,0.002882134525187041,Overperformer
